gut_id,title,authors,languages,downloads,subjects,gutenberg_epub_url
1636,Phaedrus,Plato,en,7108,"Classical literature; Love -- Early works to 1800; Lysias; Rhetoric -- Early works to 1800; Rhetoric, Ancient; Socrates, 470 BC-399 BC; Soul -- Early works to 1800",https://www.gutenberg.org/ebooks/1636.epub3.images
29728,Cookery and Dining in Imperial Rome,Apicius,en,7046,"Cookbooks; Cooking, Roman -- Early works to 1800",https://www.gutenberg.org/ebooks/29728.epub3.images
12116,Struwwelpeter: Merry Stories and Funny Pictures,"Hoffmann, Heinrich",en,7037,"Behavior -- Fiction; Children -- Conduct of life -- Juvenile fiction; Children's poetry, German -- Translations into English; Children's stories, German -- Translations into English; Picture books for children; Stories in rhyme",https://www.gutenberg.org/ebooks/12116.epub3.images
22381,Myths and Legends of Ancient Greece and Rome,"Berens, E. M.",en,7030,"Mythology, Classical",https://www.gutenberg.org/ebooks/22381.epub3.images
18857,A Journey to the Centre of the Earth,"Verne, Jules",en,7017,"Adventure stories; Earth (Planet) -- Core -- Fiction; Science fiction; Voyages, Imaginary -- Fiction",https://www.gutenberg.org/ebooks/18857.epub3.images
42671,Pride and Prejudice,"Austen, Jane",en,6933,Courtship -- Fiction; Domestic fiction; England -- Fiction; Love stories; Sisters -- Fiction; Social classes -- Fiction; Young women -- Fiction,https://www.gutenberg.org/ebooks/42671.epub3.images
6133,"The Extraordinary Adventures of Arsène Lupin, Gentleman-Burglar","Leblanc, Maurice",en,6930,"Adventure stories, French -- Translations into English; Burglars -- Fiction; Lupin, Arsène (Fictitious character) -- Fiction; Mystery and detective stories; Short stories",https://www.gutenberg.org/ebooks/6133.epub3.images
140,The Jungle,"Sinclair, Upton",en,6864,Chicago (Ill.) -- Fiction; Immigrants -- Fiction; Lithuanian Americans -- Fiction; Meat industry and trade -- Fiction; Political fiction; Stockyards -- Fiction; Working class -- Fiction,https://www.gutenberg.org/ebooks/140.epub3.images
175,The Phantom of the Opera,"Leroux, Gaston",en,6838,Composers -- Fiction; French fiction -- Translations into English; Horror tales; Musical fiction; Opera -- Fiction; Paris (France) -- Fiction; Phantom of the Opera (Fictitious character) -- Fiction,https://www.gutenberg.org/ebooks/175.epub3.images
3177,Roughing It,"Twain, Mark",en,6813,"Authors, American -- Homes and haunts -- West (U.S.); Hawaii -- Description and travel; Twain, Mark, 1835-1910 -- Travel -- West (U.S.); West (U.S.) -- Description and travel; West (U.S.) -- Intellectual life -- 19th century",https://www.gutenberg.org/ebooks/3177.epub3.images
203,Uncle Tom's Cabin,"Stowe, Harriet Beecher",en,6808,African Americans -- Fiction; Didactic fiction; Enslaved persons -- Fiction; Fugitive slaves -- Fiction; Master and servant -- Fiction; Plantation life -- Fiction; Political fiction; Slavery -- Fiction; Southern States -- Fiction; Uncle Tom (Fictitious character) -- Fiction,https://www.gutenberg.org/ebooks/203.epub3.images
17135,Twas the Night before Christmas: A Visit from St. Nicholas,"Moore, Clement Clarke",en,6799,"Children's poetry, American; Christmas -- Juvenile poetry; Narrative poetry; Santa Claus -- Juvenile poetry",https://www.gutenberg.org/ebooks/17135.epub3.images
51252,The Book of the Thousand Nights and a Night — Volume 01 (of 10),Unknown,en,6707,Fairy tales -- Arab countries; Folklore -- Arab countries,https://www.gutenberg.org/ebooks/51252.epub3.images
77145,The history of witchcraft and demonology,"Summers, Montague",en,6650,Demonology; Demonology -- History; Witchcraft; Witchcraft -- History,https://www.gutenberg.org/ebooks/77145.epub3.images
1656,Apology,Plato,en,6559,"Classical literature; Philosophy, Ancient; Socrates, 470 BC-399 BC",https://www.gutenberg.org/ebooks/1656.epub3.images
2707,The History of Herodotus — Volume 1,Herodotus,en,6534,"Greece -- History -- To 146 B.C.; History, Ancient",https://www.gutenberg.org/ebooks/2707.epub3.images
14328,The Consolation of Philosophy,Boethius,en,6528,Happiness; Philosophy and religion,https://www.gutenberg.org/ebooks/14328.epub3.images
108,The Return of Sherlock Holmes,"Doyle, Arthur Conan",en,6518,"Detective and mystery stories, English; Holmes, Sherlock (Fictitious character) -- Fiction; Private investigators -- England -- Fiction",https://www.gutenberg.org/ebooks/108.epub3.images
48320,Adventures of Sherlock Holmes: Illustrated,"Doyle, Arthur Conan",en,6512,"Detective and mystery stories, English; Holmes, Sherlock (Fictitious character) -- Fiction; Private investigators -- England -- Fiction",https://www.gutenberg.org/ebooks/48320.epub3.images
6087,The Vampyre; a Tale,"Polidori, John William",en,6443,Gothic fiction; Horror tales; Vampires -- Fiction,https://www.gutenberg.org/ebooks/6087.epub3.images
55201,The Republic of Plato,Plato,en,6393,Justice -- Early works to 1800; Political science -- Early works to 1800; Utopias -- Early works to 1800,https://www.gutenberg.org/ebooks/55201.epub3.images
1514,A Midsummer Night's Dream,"Shakespeare, William",en,6391,Athens (Greece) -- Drama; Comedy plays; Courtship -- Drama; Fairy plays,https://www.gutenberg.org/ebooks/1514.epub3.images
23042,The Tempest: The Works of William Shakespeare [Cambridge Edition] [9 vols.],"Shakespeare, William",en,6391,Fathers and daughters -- Drama; Islands -- Drama; Magicians -- Drama; Political refugees -- Drama; Shipwreck victims -- Drama; Spirits -- Drama; Tragicomedy,https://www.gutenberg.org/ebooks/23042.epub3.images
19315,The Poems of Giacomo Leopardi,"Leopardi, Giacomo",en,6376,Italian poetry -- Translations into English,https://www.gutenberg.org/ebooks/19315.epub3.images
59,Discourse on the Method of Rightly Conducting One's Reason and of Seeking Truth in the Sciences,"Descartes, René",en,6331,Methodology; Science -- Methodology,https://www.gutenberg.org/ebooks/59.epub3.images
35690,Omens and Superstitions of Southern India,"Thurston, Edgar",en,6281,"Dravidians -- Folklore; Folklore -- India; Occultism -- India, South; Omens; Superstition -- India, South",https://www.gutenberg.org/ebooks/35690.epub3.images
22328,"Oh, You Tex!","Raine, William MacLeod",en,6222,Texas -- Fiction; Western stories,https://www.gutenberg.org/ebooks/22328.epub3.images
86,A Connecticut Yankee in King Arthur's Court,"Twain, Mark",en,6217,Americans -- Great Britain -- Fiction; Arthurian romances -- Adaptations; Britons -- Fiction; Fantasy fiction; Kings and rulers -- Fiction; Knights and knighthood -- Fiction; Satire; Time travel -- Fiction,https://www.gutenberg.org/ebooks/86.epub3.images
5921,"The History of Don Quixote, Volume 1, Complete","Cervantes Saavedra, Miguel de",en,6199,Knights and knighthood -- Spain -- Fiction; Picaresque literature; Romances; Spain -- Social life and customs -- 16th century -- Fiction,https://www.gutenberg.org/ebooks/5921.epub3.images
972,The Devil's Dictionary,"Bierce, Ambrose",en,6189,English language -- Dictionaries -- Humor; English language -- Semantics -- Humor; Vocabulary -- Humor,https://www.gutenberg.org/ebooks/972.epub3.images
160,"The Awakening, and Selected Short Stories","Chopin, Kate",en,6120,Adultery -- Fiction; Louisiana -- Social life and customs -- Fiction; New Orleans (La.) -- Fiction; Self-actualization (Psychology) -- Fiction; Women -- Louisiana -- New Orleans -- Social conditions -- Fiction,https://www.gutenberg.org/ebooks/160.epub3.images
42884,"The Philippine Islands, 1493-1898, Volume 33, 1519-1522: Explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commercial and religious conditions of those islands from their earliest relations with European nations to the close of the nineteenth century","Pigafetta, Antonio",en,6108,Demarcation line of Alexander VI; Missions -- Philippines; Philippines -- Discovery and exploration; Philippines -- History -- Sources,https://www.gutenberg.org/ebooks/42884.epub3.images
1695,The Man Who Was Thursday: A Nightmare,"Chesterton, G. K. (Gilbert Keith)",en,6004,Allegories; Anarchists -- Fiction; Detective and mystery stories; Fantasy fiction; London (England) -- Fiction; Police -- Fiction,https://www.gutenberg.org/ebooks/1695.epub3.images
40074,A Dictionary of Cebuano Visayan,"Wolff, John U.",en,5955,Cebuano language -- Dictionaries -- English,https://www.gutenberg.org/ebooks/40074.epub3.images
49513,"The Complete Herbal: To which is now added, upwards of one hundred additional herbs, with a display of their medicinal and occult qualities physically applied to the cure of all disorders incident to mankind: to which are now first annexed, the English physician enlarged, and key to Physic.","Culpeper, Nicholas",en,5954,"Botany, Medical; Botany, Medical -- England; Herbs -- Therapeutic use; Materia medica, Vegetable; Medicinal plants; Medicinal plants -- England",https://www.gutenberg.org/ebooks/49513.epub3.images
2739,More Letters of Charles Darwin — Volume 1: A Record of His Work in a Series of Hitherto Unpublished Letters,"Darwin, Charles",en,5944,"Darwin, Charles, 1809-1882 -- Correspondence; Evolution (Biology); Naturalists -- Great Britain -- Correspondence",https://www.gutenberg.org/ebooks/2739.epub3.images
11231,"Bartleby, the Scrivener: A Story of Wall-Street","Melville, Herman",en,5934,"Copyists -- Fiction; New York (N.Y.) -- Fiction; Psychological fiction; Wall Street (New York, N.Y.) -- Fiction; Young men -- Fiction",https://www.gutenberg.org/ebooks/11231.epub3.images
1142,Typhoon,"Conrad, Joseph",en,5931,Adventure stories; Sea stories; Ship captains -- Fiction; Typhoons -- Fiction,https://www.gutenberg.org/ebooks/1142.epub3.images
67330,"A History of Magic and Experimental Science, Volume 2 (of 2): During the First Thirteen Centuries of Our Era","Thorndike, Lynn",en,5910,Magic -- History; Science -- History,https://www.gutenberg.org/ebooks/67330.epub3.images
1874,The Railway Children,"Nesbit, E. (Edith)",en,5901,Country life -- England -- Fiction; England -- Fiction; Family life -- Fiction; Railroads -- Fiction; Siblings -- Fiction,https://www.gutenberg.org/ebooks/1874.epub3.images
39232,"Encyclopaedia Britannica, 11th Edition, ""Hinduism"" to ""Home, Earls of"": Volume 13, Slice 5",Various,en,5862,Encyclopedias and dictionaries,https://www.gutenberg.org/ebooks/39232.epub3.images
44028,"The Every Day Book of History and Chronology: Embracing the Anniversaries of Memorable Persons and Events in Every Period and State of the World, from the Creation to the Present Time","Munsell, Joel",en,5837,"Chronology, Historical",https://www.gutenberg.org/ebooks/44028.epub3.images
57493,"The Natural History of Pliny, Volume 1 (of 6)","Pliny, the Elder",en,5790,Natural history -- Pre-Linnean works,https://www.gutenberg.org/ebooks/57493.epub3.images
19800,London and the Kingdom - Volume 1: A History Derived Mainly from the Archives at Guildhall in the Custody of the Corporation of the City of London.,"Sharpe, Reginald R. (Reginald Robinson)",en,5770,London (England) -- History,https://www.gutenberg.org/ebooks/19800.epub3.images
375,An Occurrence at Owl Creek Bridge,"Bierce, Ambrose",en,5742,"Prisoners -- Fiction; Short stories; United States -- History -- Civil War, 1861-1865 -- Fiction",https://www.gutenberg.org/ebooks/375.epub3.images
75617,"The British battle fleet, Vol. 2 (of 2) : $b its inception and growth throughout the centuries to the present day","Jane, Fred T. (Frederick Thomas)",en,5737,"Great Britain -- History, Naval; Great Britain. Royal Navy -- History; Warships -- Great Britain -- History",https://www.gutenberg.org/ebooks/75617.epub3.images
228,The Aeneid,Virgil,en,5733,"Aeneas (Legendary character) -- Poetry; Epic poetry, Latin -- Translations into English; Legends -- Rome -- Poetry",https://www.gutenberg.org/ebooks/228.epub3.images
1063,The Cask of Amontillado,"Poe, Edgar Allan",en,5717,"Horror tales, American; Revenge -- Fiction",https://www.gutenberg.org/ebooks/1063.epub3.images
2199,The Iliad,Homer,en,5703,"Achilles (Mythological character); Classical literature; Epic poetry, Greek -- Translations into English; Trojan War",https://www.gutenberg.org/ebooks/2199.epub3.images
62,A princess of Mars,"Burroughs, Edgar Rice",en,5697,"Carter, John (Fictitious character) -- Fiction; Dejah Thoris (Fictitious character) -- Fiction; Mars (Planet) -- Fiction; Princesses -- Fiction; Science fiction",https://www.gutenberg.org/ebooks/62.epub3.images
53416,Only a girl's love,"Garvice, Charles",en,5687,Dime novels; English fiction; Love stories,https://www.gutenberg.org/ebooks/53416.epub3.images
204,The innocence of Father Brown,"Chesterton, G. K. (Gilbert Keith)",en,5664,"Brown, Father (Fictitious character) -- Fiction; Catholics -- Fiction; Clergy -- Fiction; Detective and mystery stories, English; England -- Fiction",https://www.gutenberg.org/ebooks/204.epub3.images
72,"Thuvia, maid of Mars","Burroughs, Edgar Rice",en,5608,Mars (Planet) -- Fiction; Martians -- Fiction; Science fiction,https://www.gutenberg.org/ebooks/72.epub3.images
271,Black Beauty,"Sewell, Anna",en,5602,Great Britain -- History -- 19th century -- Juvenile fiction; Historical fiction; Horses -- Juvenile fiction; Human-animal relationships -- Juvenile fiction,https://www.gutenberg.org/ebooks/271.epub3.images
2383,"The Canterbury Tales, and Other Poems","Chaucer, Geoffrey",en,5599,"Chaucer, Geoffrey, -1400; Christian pilgrims and pilgrimages -- Poetry; English poetry -- Middle English, 1100-1500",https://www.gutenberg.org/ebooks/2383.epub3.images
1974,The Poetics of Aristotle,Aristotle,en,5569,Aesthetics -- Early works to 1800; Poetry -- Early works to 1800,https://www.gutenberg.org/ebooks/1974.epub3.images
53874,Under the Red Dragon: A Novel,"Grant, James",en,5541,"Crimean War, 1853-1856 -- Fiction",https://www.gutenberg.org/ebooks/53874.epub3.images
34206,"The Thousand and One Nights, Vol. I.: Commonly Called the Arabian Nights' Entertainments",Unknown,en,5479,Fairy tales; Tales -- Arab countries,https://www.gutenberg.org/ebooks/34206.epub3.images
73,The Red Badge of Courage: An Episode of the American Civil War,"Crane, Stephen",en,5476,"Chancellorsville, Battle of, Chancellorsville, Va., 1863 -- Fiction; Historical fiction; United States -- History -- Civil War, 1861-1865 -- Fiction; Virginia -- History -- Civil War, 1861-1865 -- Fiction; War stories",https://www.gutenberg.org/ebooks/73.epub3.images
8710,"The Doré Bible Gallery, Complete: Containing One Hundred Superb Illustrations, and a Page of Explanatory Letter-press Facing Each",Unknown,en,5466,Bible -- Illustrations,https://www.gutenberg.org/ebooks/8710.epub3.images
10800,The Anatomy of Melancholy,"Burton, Robert",en,5458,Melancholy -- Early works to 1800,https://www.gutenberg.org/ebooks/10800.epub3.images
113,The Secret Garden,"Burnett, Frances Hodgson",en,5443,Gardens -- Juvenile fiction; Orphans -- Juvenile fiction; People with disabilities -- Juvenile fiction; Yorkshire (England) -- Juvenile fiction,https://www.gutenberg.org/ebooks/113.epub3.images
66446,The Plymouth Express Affair,"Christie, Agatha",en,5413,"Detective and mystery stories; Murder -- Investigation -- Fiction; Poirot, Hercule (Fictitious character) -- Fiction; Short stories",https://www.gutenberg.org/ebooks/66446.epub3.images
3176,The Innocents Abroad,"Twain, Mark",en,5403,Europe -- Description and travel; Middle East -- Description and travel; Voyages and travels,https://www.gutenberg.org/ebooks/3176.epub3.images
55179,One of the Six Hundred: A Novel,"Grant, James",en,5395,"Crimean War, 1853-1856 -- Fiction",https://www.gutenberg.org/ebooks/55179.epub3.images
