domain,gut_id,title,authors,languages,downloads,subjects,preferred_source,preferred_url,gutenberg_epub_url
literature_core,21765,"The Metamorphoses of Ovid, Books I-VII",Ovid,en,11514,"Classical literature; Fables, Latin -- Translations into English; Latin poetry -- Translations into English; Metamorphosis -- Mythology -- Poetry; Mythology, Classical -- Poetry",gutenberg,https://www.gutenberg.org/ebooks/21765.epub3.images,https://www.gutenberg.org/ebooks/21765.epub3.images
literature_core,779,The Tragical History of Doctor Faustus: From the Quarto of 1604,"Marlowe, Christopher",en,10961,"Faust, -approximately 1540 -- Drama; Germany -- Drama; Magicians -- Drama; Tragedies (Drama)",gutenberg,https://www.gutenberg.org/ebooks/779.epub3.images,https://www.gutenberg.org/ebooks/779.epub3.images
literature_core,8438,The Ethics of Aristotle,Aristotle,en,10924,Ethics,gutenberg,https://www.gutenberg.org/ebooks/8438.epub3.images,https://www.gutenberg.org/ebooks/8438.epub3.images
literature_core,10007,Carmilla,"Le Fanu, Joseph Sheridan",en,10885,Vampires -- Fiction; Young women -- Fiction,gutenberg,https://www.gutenberg.org/ebooks/10007.epub3.images,https://www.gutenberg.org/ebooks/10007.epub3.images
literature_core,19942,Candide,Voltaire,en,10783,Optimism -- Fiction; Satire,standardebooks,https://standardebooks.org/ebooks/voltaire/candide/the-modern-library/downloads/voltaire_candide_the-modern-library.epub?source=feed,https://www.gutenberg.org/ebooks/19942.epub3.images
literature_core,110,Tess of the d'Urbervilles: A Pure Woman,"Hardy, Thomas",en,10632,Children of clergy -- Fiction; Children of the rich -- Fiction; Didactic fiction; Man-woman relationships -- Fiction; Pastoral fiction; Poor families -- Fiction; Rape victims -- Fiction; Triangles (Interpersonal relations) -- Fiction; Wessex (England) -- Fiction; Women household employees -- Fiction; Women murderers -- Fiction,gutenberg,https://www.gutenberg.org/ebooks/110.epub3.images,https://www.gutenberg.org/ebooks/110.epub3.images
literature_core,12,Through the Looking-Glass,"Carroll, Lewis",en,10369,Alice (Fictitious character from Carroll) -- Juvenile fiction; Children's stories; Fantasy fiction; Imaginary places -- Juvenile fiction,standardebooks,https://standardebooks.org/ebooks/lewis-carroll/through-the-looking-glass/john-tenniel/downloads/lewis-carroll_through-the-looking-glass_john-tenniel.epub?source=feed,https://www.gutenberg.org/ebooks/12.epub3.images
literature_core,36,The war of the worlds,"Wells, H. G. (Herbert George)",en,10335,Imaginary wars and battles -- Fiction; Life on other planets -- Fiction; Mars (Planet) -- Fiction; Martians -- Fiction; Science fiction; Space warfare -- Fiction; War stories,gutenberg,https://www.gutenberg.org/ebooks/36.epub3.images,https://www.gutenberg.org/ebooks/36.epub3.images
literature_core,1322,Leaves of Grass,"Whitman, Walt",en,9126,American poetry -- 19th century,standardebooks,https://standardebooks.org/ebooks/walt-whitman/leaves-of-grass/downloads/walt-whitman_leaves-of-grass.epub?source=feed,https://www.gutenberg.org/ebooks/1322.epub3.images
literature_core,3600,Essays of Michel de Montaigne — Complete,"Montaigne, Michel de",en,9092,French essays -- Translations into English,gutenberg,https://www.gutenberg.org/ebooks/3600.epub3.images,https://www.gutenberg.org/ebooks/3600.epub3.images
literature_core,766,David Copperfield,"Dickens, Charles",en,9006,Autobiographical fiction; Bildungsromans; Boys -- Fiction; Child labor -- Fiction; England -- Fiction; Orphans -- Fiction; Stepfathers -- Fiction; Young men -- Fiction,standardebooks,https://standardebooks.org/ebooks/charles-dickens/david-copperfield/downloads/charles-dickens_david-copperfield.epub?source=feed,https://www.gutenberg.org/ebooks/766.epub3.images
literature_core,7700,Lysistrata,Aristophanes,en,8233,"Aristophanes -- Translations into English; Comedy plays; Greece -- History -- Peloponnesian War, 431-404 B.C. -- Drama; Greek drama (Comedy) -- Translations into English; Lysistrata (Fictitious character) -- Drama; Peace movements -- Drama; Women and peace -- Drama",gutenberg,https://www.gutenberg.org/ebooks/7700.epub3.images,https://www.gutenberg.org/ebooks/7700.epub3.images
literature_core,25525,"The Works of Edgar Allan Poe, The Raven Edition: Table Of Contents And Index Of The Five Volumes","Poe, Edgar Allan",en,8071,"American fiction -- 19th century; Fantasy fiction; Horror tales, American; Indexes; Poe, Edgar Allan, 1809-1849; Short stories",gutenberg,https://www.gutenberg.org/ebooks/25525.epub3.images,https://www.gutenberg.org/ebooks/25525.epub3.images
literature_core,2413,Madame Bovary,"Flaubert, Gustave",en,8054,Adultery -- Fiction; Domestic fiction; France -- Fiction; Married women -- Fiction; Middle class -- Fiction; Physicians' spouses -- Fiction; Suicide victims -- Fiction,standardebooks,https://standardebooks.org/ebooks/gustave-flaubert/madame-bovary/eleanor-marx-aveling/downloads/gustave-flaubert_madame-bovary_eleanor-marx-aveling.epub?source=feed,https://www.gutenberg.org/ebooks/2413.epub3.images
literature_core,103,Around the World in Eighty Days,"Verne, Jules",en,7966,Adventure stories; Voyages around the world -- Fiction,gutenberg,https://www.gutenberg.org/ebooks/103.epub3.images,https://www.gutenberg.org/ebooks/103.epub3.images
literature_core,5131,Childe Harold's Pilgrimage,"Byron, George Gordon Byron, Baron",en,7905,English poetry; Pilgrims and pilgrimages -- Europe -- Poetry; Voyages and travels -- Poetry,gutenberg,https://www.gutenberg.org/ebooks/5131.epub3.images,https://www.gutenberg.org/ebooks/5131.epub3.images
literature_core,20,Paradise Lost,"Milton, John",en,7722,Adam (Biblical figure) -- Poetry; Bible. Genesis -- History of Biblical events -- Poetry; Eve (Biblical figure) -- Poetry; Fall of man -- Poetry,standardebooks,https://standardebooks.org/ebooks/john-milton/paradise-lost/downloads/john-milton_paradise-lost.epub?source=feed,https://www.gutenberg.org/ebooks/20.epub3.images
literature_core,121,Northanger Abbey,"Austen, Jane",en,7684,Books and reading -- Fiction; England -- Fiction; England -- Social life and customs -- 19th century -- Fiction; Gentry -- England -- Fiction; Gothic fiction; Horror tales -- Appreciation -- Fiction; Love stories; Marriage -- Economic aspects -- Fiction; Satire; Young women -- Fiction,standardebooks,https://standardebooks.org/ebooks/jane-austen/northanger-abbey/downloads/jane-austen_northanger-abbey.epub?source=feed,https://www.gutenberg.org/ebooks/121.epub3.images
literature_core,15272,"Spenser's The Faerie Queene, Book I","Spenser, Edmund",en,7389,"English poetry -- Early modern, 1500-1700; Knights and knighthood -- Poetry; Virtues -- Poetry",gutenberg,https://www.gutenberg.org/ebooks/15272.epub3.images,https://www.gutenberg.org/ebooks/15272.epub3.images
literature_core,1636,Phaedrus,Plato,en,7108,"Classical literature; Love -- Early works to 1800; Lysias; Rhetoric -- Early works to 1800; Rhetoric, Ancient; Socrates, 470 BC-399 BC; Soul -- Early works to 1800",gutenberg,https://www.gutenberg.org/ebooks/1636.epub3.images,https://www.gutenberg.org/ebooks/1636.epub3.images
literature_core,18857,A Journey to the Centre of the Earth,"Verne, Jules",en,7017,"Adventure stories; Earth (Planet) -- Core -- Fiction; Science fiction; Voyages, Imaginary -- Fiction",gutenberg,https://www.gutenberg.org/ebooks/18857.epub3.images,https://www.gutenberg.org/ebooks/18857.epub3.images
literature_core,42671,Pride and Prejudice,"Austen, Jane",en,6933,Courtship -- Fiction; Domestic fiction; England -- Fiction; Love stories; Sisters -- Fiction; Social classes -- Fiction; Young women -- Fiction,gutenberg,https://www.gutenberg.org/ebooks/42671.epub3.images,https://www.gutenberg.org/ebooks/42671.epub3.images
literature_core,203,Uncle Tom's Cabin,"Stowe, Harriet Beecher",en,6808,African Americans -- Fiction; Didactic fiction; Enslaved persons -- Fiction; Fugitive slaves -- Fiction; Master and servant -- Fiction; Plantation life -- Fiction; Political fiction; Slavery -- Fiction; Southern States -- Fiction; Uncle Tom (Fictitious character) -- Fiction,standardebooks,https://standardebooks.org/ebooks/harriet-beecher-stowe/uncle-toms-cabin/downloads/harriet-beecher-stowe_uncle-toms-cabin.epub?source=feed,https://www.gutenberg.org/ebooks/203.epub3.images
literature_core,17135,Twas the Night before Christmas: A Visit from St. Nicholas,"Moore, Clement Clarke",en,6799,"Children's poetry, American; Christmas -- Juvenile poetry; Narrative poetry; Santa Claus -- Juvenile poetry",gutenberg,https://www.gutenberg.org/ebooks/17135.epub3.images,https://www.gutenberg.org/ebooks/17135.epub3.images
literature_core,1656,Apology,Plato,en,6559,"Classical literature; Philosophy, Ancient; Socrates, 470 BC-399 BC",gutenberg,https://www.gutenberg.org/ebooks/1656.epub3.images,https://www.gutenberg.org/ebooks/1656.epub3.images
literature_core,14328,The Consolation of Philosophy,Boethius,en,6528,Happiness; Philosophy and religion,standardebooks,https://standardebooks.org/ebooks/boethius/the-consolation-of-philosophy/h-r-james/downloads/boethius_the-consolation-of-philosophy_h-r-james.epub?source=feed,https://www.gutenberg.org/ebooks/14328.epub3.images
literature_core,55201,The Republic of Plato,Plato,en,6393,Justice -- Early works to 1800; Political science -- Early works to 1800; Utopias -- Early works to 1800,gutenberg,https://www.gutenberg.org/ebooks/55201.epub3.images,https://www.gutenberg.org/ebooks/55201.epub3.images
literature_core,1514,A Midsummer Night's Dream,"Shakespeare, William",en,6391,Athens (Greece) -- Drama; Comedy plays; Courtship -- Drama; Fairy plays,gutenberg,https://www.gutenberg.org/ebooks/1514.epub3.images,https://www.gutenberg.org/ebooks/1514.epub3.images
literature_core,23042,The Tempest: The Works of William Shakespeare [Cambridge Edition] [9 vols.],"Shakespeare, William",en,6391,Fathers and daughters -- Drama; Islands -- Drama; Magicians -- Drama; Political refugees -- Drama; Shipwreck victims -- Drama; Spirits -- Drama; Tragicomedy,gutenberg,https://www.gutenberg.org/ebooks/23042.epub3.images,https://www.gutenberg.org/ebooks/23042.epub3.images
literature_core,19315,The Poems of Giacomo Leopardi,"Leopardi, Giacomo",en,6376,Italian poetry -- Translations into English,gutenberg,https://www.gutenberg.org/ebooks/19315.epub3.images,https://www.gutenberg.org/ebooks/19315.epub3.images
literature_core,86,A Connecticut Yankee in King Arthur's Court,"Twain, Mark",en,6217,Americans -- Great Britain -- Fiction; Arthurian romances -- Adaptations; Britons -- Fiction; Fantasy fiction; Kings and rulers -- Fiction; Knights and knighthood -- Fiction; Satire; Time travel -- Fiction,gutenberg,https://www.gutenberg.org/ebooks/86.epub3.images,https://www.gutenberg.org/ebooks/86.epub3.images
literature_core,160,"The Awakening, and Selected Short Stories","Chopin, Kate",en,6120,Adultery -- Fiction; Louisiana -- Social life and customs -- Fiction; New Orleans (La.) -- Fiction; Self-actualization (Psychology) -- Fiction; Women -- Louisiana -- New Orleans -- Social conditions -- Fiction,gutenberg,https://www.gutenberg.org/ebooks/160.epub3.images,https://www.gutenberg.org/ebooks/160.epub3.images
literature_core,1695,The Man Who Was Thursday: A Nightmare,"Chesterton, G. K. (Gilbert Keith)",en,6004,Allegories; Anarchists -- Fiction; Detective and mystery stories; Fantasy fiction; London (England) -- Fiction; Police -- Fiction,gutenberg,https://www.gutenberg.org/ebooks/1695.epub3.images,https://www.gutenberg.org/ebooks/1695.epub3.images
literature_core,228,The Aeneid,Virgil,en,5733,"Aeneas (Legendary character) -- Poetry; Epic poetry, Latin -- Translations into English; Legends -- Rome -- Poetry",standardebooks,https://standardebooks.org/ebooks/virgil/the-aeneid/john-dryden/downloads/virgil_the-aeneid_john-dryden.epub?source=feed,https://www.gutenberg.org/ebooks/228.epub3.images
literature_core,2199,The Iliad,Homer,en,5703,"Achilles (Mythological character); Classical literature; Epic poetry, Greek -- Translations into English; Trojan War",standardebooks,https://standardebooks.org/ebooks/homer/the-iliad/william-cullen-bryant/downloads/homer_the-iliad_william-cullen-bryant.epub?source=feed,https://www.gutenberg.org/ebooks/2199.epub3.images
literature_core,62,A princess of Mars,"Burroughs, Edgar Rice",en,5697,"Carter, John (Fictitious character) -- Fiction; Dejah Thoris (Fictitious character) -- Fiction; Mars (Planet) -- Fiction; Princesses -- Fiction; Science fiction",standardebooks,https://standardebooks.org/ebooks/edgar-rice-burroughs/a-princess-of-mars/downloads/edgar-rice-burroughs_a-princess-of-mars.epub?source=feed,https://www.gutenberg.org/ebooks/62.epub3.images
literature_core,271,Black Beauty,"Sewell, Anna",en,5602,Great Britain -- History -- 19th century -- Juvenile fiction; Historical fiction; Horses -- Juvenile fiction; Human-animal relationships -- Juvenile fiction,gutenberg,https://www.gutenberg.org/ebooks/271.epub3.images,https://www.gutenberg.org/ebooks/271.epub3.images
literature_core,2383,"The Canterbury Tales, and Other Poems","Chaucer, Geoffrey",en,5599,"Chaucer, Geoffrey, -1400; Christian pilgrims and pilgrimages -- Poetry; English poetry -- Middle English, 1100-1500",gutenberg,https://www.gutenberg.org/ebooks/2383.epub3.images,https://www.gutenberg.org/ebooks/2383.epub3.images
literature_core,34206,"The Thousand and One Nights, Vol. I.: Commonly Called the Arabian Nights' Entertainments",Unknown,en,5479,Fairy tales; Tales -- Arab countries,gutenberg,https://www.gutenberg.org/ebooks/34206.epub3.images,https://www.gutenberg.org/ebooks/34206.epub3.images
literature_core,73,The Red Badge of Courage: An Episode of the American Civil War,"Crane, Stephen",en,5476,"Chancellorsville, Battle of, Chancellorsville, Va., 1863 -- Fiction; Historical fiction; United States -- History -- Civil War, 1861-1865 -- Fiction; Virginia -- History -- Civil War, 1861-1865 -- Fiction; War stories",gutenberg,https://www.gutenberg.org/ebooks/73.epub3.images,https://www.gutenberg.org/ebooks/73.epub3.images
literature_core,113,The Secret Garden,"Burnett, Frances Hodgson",en,5443,Gardens -- Juvenile fiction; Orphans -- Juvenile fiction; People with disabilities -- Juvenile fiction; Yorkshire (England) -- Juvenile fiction,standardebooks,https://standardebooks.org/ebooks/frances-hodgson-burnett/the-secret-garden/downloads/frances-hodgson-burnett_the-secret-garden.epub?source=feed,https://www.gutenberg.org/ebooks/113.epub3.images
literature_core,2610,Notre-Dame de Paris,"Hugo, Victor",en,5383,"Clergy -- Fiction; France -- History -- Louis XI, 1461-1483 -- Fiction; Historical fiction; Notre-Dame de Paris (Cathedral) -- Fiction; Paris (France) -- History -- To 1515 -- Fiction; People with disabilities -- Fiction; Romances",standardebooks,https://standardebooks.org/ebooks/victor-hugo/notre-dame-de-paris/isabel-f-hapgood/downloads/victor-hugo_notre-dame-de-paris_isabel-f-hapgood.epub?source=feed,https://www.gutenberg.org/ebooks/2610.epub3.images
literature_core,289,The Wind in the Willows,"Grahame, Kenneth",en,5350,Animals -- Fiction; Country life -- Fiction; England -- Fiction; Fantasy fiction; Friendship -- Fiction; Humorous stories; Pastoral fiction; River life -- Fiction,standardebooks,https://standardebooks.org/ebooks/kenneth-grahame/the-wind-in-the-willows/downloads/kenneth-grahame_the-wind-in-the-willows.epub?source=feed,https://www.gutenberg.org/ebooks/289.epub3.images
literature_core,2488,Twenty Thousand Leagues Under the Seas: An Underwater Tour of the World,"Verne, Jules",en,5269,Adventure stories; Science fiction; Sea stories; Submarines (Ships) -- Fiction; Underwater exploration -- Fiction,gutenberg,https://www.gutenberg.org/ebooks/2488.epub3.images,https://www.gutenberg.org/ebooks/2488.epub3.images
literature_core,75201,A farewell to arms,"Hemingway, Ernest",en,5236,"Man-woman relationships -- Fiction; Military deserters -- Fiction; Military hospitals -- Fiction; Soldiers -- United States -- Fiction; War stories; War wounds -- Fiction; World War, 1914-1918 -- Campaigns -- Italy -- Fiction; World War, 1914-1918 -- Fiction; World War, 1914-1918 -- Medical care -- Fiction",standardebooks,https://standardebooks.org/ebooks/ernest-hemingway/a-farewell-to-arms/downloads/ernest-hemingway_a-farewell-to-arms.epub?source=feed,https://www.gutenberg.org/ebooks/75201.epub3.images
literature_core,42,The strange case of Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",en,5182,Horror tales; London (England) -- Fiction; Multiple personality -- Fiction; Physicians -- Fiction; Psychological fiction; Science fiction; Self-experimentation in medicine -- Fiction,gutenberg,https://www.gutenberg.org/ebooks/42.epub3.images,https://www.gutenberg.org/ebooks/42.epub3.images
literature_core,14838,The Tale of Peter Rabbit,"Potter, Beatrix",en,5152,Rabbits -- Juvenile fiction,gutenberg,https://www.gutenberg.org/ebooks/14838.epub3.images,https://www.gutenberg.org/ebooks/14838.epub3.images
literature_core,31100,The Complete Project Gutenberg Works of Jane Austen: A Linked Index of all PG Editions of Jane Austen,"Austen, Jane",en,4849,"England -- Social life and customs -- Fiction; Love stories, English",gutenberg,https://www.gutenberg.org/ebooks/31100.epub3.images,https://www.gutenberg.org/ebooks/31100.epub3.images
literature_core,1112,Romeo and Juliet,"Shakespeare, William",en,4812,Conflict of generations -- Drama; Juliet (Fictitious character) -- Drama; Romeo (Fictitious character) -- Drama; Vendetta -- Drama; Verona (Italy) -- Drama; Youth -- Drama,gutenberg,https://www.gutenberg.org/ebooks/1112.epub3.images,https://www.gutenberg.org/ebooks/1112.epub3.images
literature_core,1279,Poems and Songs of Robert Burns,"Burns, Robert",en,4801,"Scotland -- Poetry; Songs, Scots -- Scotland -- Texts",gutenberg,https://www.gutenberg.org/ebooks/1279.epub3.images,https://www.gutenberg.org/ebooks/1279.epub3.images
literature_core,601,The Monk: A Romance,"Lewis, M. G. (Matthew Gregory)",en,4625,Gothic fiction; Horror tales; Madrid (Spain) -- Fiction; Monks -- Fiction,gutenberg,https://www.gutenberg.org/ebooks/601.epub3.images,https://www.gutenberg.org/ebooks/601.epub3.images
literature_core,1658,Phaedo,Plato,en,4596,Classical literature; Immortality (Philosophy) -- Early works to 1800,gutenberg,https://www.gutenberg.org/ebooks/1658.epub3.images,https://www.gutenberg.org/ebooks/1658.epub3.images
literature_core,10148,The Merry Adventures of Robin Hood,"Pyle, Howard",en,4592,Folklore -- England; Robin Hood (Legendary character) -- Legends,gutenberg,https://www.gutenberg.org/ebooks/10148.epub3.images,https://www.gutenberg.org/ebooks/10148.epub3.images
literature_core,831,Four Arthurian Romances,"Chrétien, de Troyes, active 12th century",en,4439,"Arthurian romances; Chrétien, de Troyes, active 12th century; Romances -- Translations into English; Tales, Medieval",gutenberg,https://www.gutenberg.org/ebooks/831.epub3.images,https://www.gutenberg.org/ebooks/831.epub3.images
literature_core,1672,Gorgias,Plato,en,4425,Classical literature; Ethics -- Early works to 1800; Political science -- Early works to 1800,gutenberg,https://www.gutenberg.org/ebooks/1672.epub3.images,https://www.gutenberg.org/ebooks/1672.epub3.images
literature_core,1597,Andersen's Fairy Tales,"Andersen, H. C. (Hans Christian)",en,4405,"Children's stories, Danish -- Translations into English; Fairy tales; Fairy tales -- Denmark",gutenberg,https://www.gutenberg.org/ebooks/1597.epub3.images,https://www.gutenberg.org/ebooks/1597.epub3.images
